#Tmax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17
TIMESTEP,MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C)
1987-9-01T00:00:00Z,11.53525643,12.30082762,13.15793673,12.24542353,13.59894469,11.12915251,11.56672161,12.83297048,12.57165397,12.14763083,13.75469427,12.85245065,11.67317886,12.38958541,12.26034481,12.47494174,11.74698112,1.458755787,2.43453576,2.680960092,1.011531767,1.868599788,3.477977248,0.4448648924,1.348919773,1.765990182,1.703345688,2.026235366,1.993547302,0.7416694081,1.829443772,1.726992331,1.902572809,0.1189418283,1.207789629,1.560299894,1.637363763,1.005749356,1.366967369,1.864933577,0.6669819281,1.161430055,1.328905633,1.305122863,1.423458944,1.411930346,0.8612023038,1.352569322,1.314150802,1.379337815,0.3448794403
1987-10-01T00:00:00Z,11.46743587,11.6022069,11.92652444,11.7577809,12.32432014,9.779321978,11.65635532,11.65896678,11.93502118,11.79683138,12.46957225,11.8704156,11.45261586,11.72643448,11.85395402,11.93947714,11.9364151,0.7550011102,0.3354047552,1.263020352,0.3595181474,2.007424126,4.246837032,0.3715590881,0.3131136885,0.500244131,0.3656077101,0.8757969667,0.4725877598,0.345041079,0.4913947491,0.4721512786,0.7295860641,0.1147720444,0.8689079987,0.5791413948,1.123841782,0.5995983217,1.416835956,2.060785538,0.6095564683,0.5595656249,0.7072793868,0.604655034,0.9358402464,0.6874501871,0.587401974,0.7009955414,0.6871326499,0.8541581025,0.3387802303
1987-11-01T00:00:00Z,6.792307673,6.11482758,5.520604603,6.380359515,6.065715371,3.256610174,7.383406591,4.939686362,6.35206605,6.664360456,5.85488895,5.753975728,6.707490558,6.003084575,6.754689641,6.461711983,7.919811321,1.446881783,2.302604249,2.601512751,0.453651424,3.876012828,6.43157495,0.6293982758,1.594790849,1.403249691,1.271548132,2.080715086,1.017953967,0.545965167,1.216192469,1.362467163,1.285641014,0.1253169696,1.202863992,1.517433441,1.612920566,0.6735365053,1.96875921,2.536054997,0.7933462521,1.262850288,1.184588406,1.12762943,1.4424684,1.008937048,0.7388945574,1.102811166,1.167247687,1.133861109,0.3540013694
1987-12-01T00:00:00Z,4.099230771,3.605931033,2.942806614,3.686732685,3.612135971,0.5655932236,4.601721601,2.208302584,3.709570989,3.954665701,3.431296958,3.104643866,4.019642982,3.45757878,4.097195401,3.849677321,5.228396256,1.631925077,2.294366175,2.654218068,0.5012268371,3.920739741,7.330855124,0.7353190185,1.234720369,1.255603773,1.125693212,2.08895289,1.107309763,0.6586268535,1.181539754,1.591334198,1.341488208,0.09949838565,1.277468229,1.514716533,1.629177114,0.7079737545,1.980085791,2.707555193,0.8575074451,1.11117972,1.12053727,1.060986905,1.445321034,1.052287871,0.8115582872,1.086986547,1.261480954,1.15822632,0.315433647
1988-1-01T00:00:00Z,4.298974344,3.790275855,3.556007192,4.32489139,3.690398275,1.77000001,4.724963373,3.300811814,4.196116289,4.477238377,3.646399781,3.972385683,4.283642293,4.131177447,4.571999984,4.304610101,5.442452831,1.575073212,1.89634751,1.537806683,0.4252895562,1.808842942,3.095555976,0.7997326902,0.9521620956,0.8303978371,0.9927804477,1.0151682,0.6063385762,0.6921174851,0.7422349317,0.8819313674,0.8832766545,0.03690153652,1.255019208,1.37707934,1.240083337,0.6521422822,1.344932319,1.759419216,0.8942777478,0.9757879358,0.9112616732,0.996383685,1.007555557,0.7786774532,0.8319359862,0.861530575,0.9391120101,0.939827992,0.1920977265
1988-2-01T00:00:00Z,4.939743606,4.187448273,3.747252697,4.504671488,3.405644348,2.413389827,5.371666669,3.765959414,4.368080726,4.77540698,3.458812725,4.190129957,4.794376939,4.280480932,4.982551734,4.349357634,5.716037741,1.173620448,2.427521102,1.402972457,0.2535054656,1.104309018,1.230154632,0.3996299936,0.4918384693,0.9203431428,0.7487989486,1.284507212,0.4702736124,0.3686265996,0.7516987632,0.7364493359,0.8901053232,0.1201560162,1.083337643,1.558050417,1.184471383,0.5034932627,1.050861084,1.109123362,0.6321629486,0.7013119629,0.9593451636,0.8653316986,1.133361025,0.6857649834,0.6071462753,0.8670056304,0.8581662635,0.9434539328,0.3466352784
1988-3-01T00:00:00Z,6.115512827,5.464896552,4.78519878,5.37608903,4.842643328,3.311694903,6.437728937,4.271826579,5.276838837,5.476526161,4.790830825,4.954426872,5.83514933,5.104295201,5.820597713,5.317242307,6.373018845,0.7916016515,1.461044316,0.8866530575,0.3611725,1.091311176,1.861291998,0.2559270759,0.2982953713,0.6170666607,0.489009287,0.6099143306,0.4046014216,0.2670648013,0.5364394222,0.8335122767,0.6167003392,0.2199078684,0.8897199849,1.208736661,0.9416225664,0.600976289,1.044658402,1.364291757,0.505892356,0.5461642347,0.7855359067,0.6992919898,0.7809701215,0.6360828732,0.5167831279,0.7324202498,0.9129689353,0.7853027055,0.4689433531
1988-4-01T00:00:00Z,7.742435902,7.082896552,5.986760965,6.624242385,6.046608318,4.071016954,7.895695954,5.294428051,6.613172453,6.904055229,6.18649849,6.05422214,7.257713706,6.300995023,7.274482752,6.641493876,8.008962253,1.069195334,1.770376467,1.351346516,0.4340198587,1.41030684,3.114554882,0.3253050895,0.5588995791,0.8186775962,0.6818941668,0.8049368797,0.5103274764,0.3986665273,0.6751091249,1.475218285,0.8370406776,0.2859470055,1.03401902,1.330554947,1.162474308,0.6588018357,1.187563405,1.764810155,0.570355231,0.7475958662,0.9048080439,0.8257688338,0.897182746,0.7143720854,0.6314004492,0.8216502449,1.214585643,0.9148992718,0.534740129
1988-5-01T00:00:00Z,7.906282021,7.487931018,6.80318332,7.17826888,7.334888383,4.214406765,8.106355345,5.877287822,7.320527804,7.372776159,7.372196329,6.77502513,7.575351868,6.938590379,7.773402292,7.353985664,8.576509426,1.200913109,0.942241214,1.928886872,0.4314891814,2.90038218,6.61232289,0.5762224556,0.6658563111,0.6432865059,0.4125139529,0.9445287951,0.7222014526,0.3552765753,0.5974014999,1.243252313,0.8978818765,0.2388038673,1.095861811,0.9706911012,1.388843718,0.6568783612,1.703050845,2.571443736,0.7590931798,0.8160001906,0.802051436,0.6422724912,0.9718687129,0.8498243657,0.596050816,0.7729175246,1.115012248,0.9475662914,0.4886756258
1988-6-01T00:00:00Z,10.22307693,10.72675861,10.96571639,10.30178197,11.61665398,8.689321962,10.11619049,10.15005535,10.62259102,10.25338664,11.76819852,10.59316539,10.13358394,10.3619403,10.52558622,10.59896326,10.18245284,0.7898469376,1.014459137,2.696470284,0.6950611512,2.537655295,5.122568926,0.283772308,1.216948071,1.343924641,1.009431383,1.967354325,1.696757366,0.3629477455,1.342726053,0.900712016,1.591404453,0.1809675714,0.8887333332,1.007203622,1.642093263,0.8337032753,1.593001976,2.263309286,0.5327028327,1.103153693,1.159277638,1.004704625,1.402624086,1.302596394,0.6024514466,1.158760568,0.9490584893,1.2615088,0.4254028342
1988-7-01T00:00:00Z,12.57333328,14.17958619,15.9247739,13.96571658,16.16876206,14.2384746,12.15959707,16.19981547,14.43386677,13.5867006,16.61363862,15.33147358,12.82137314,14.50074631,13.63413792,14.28907677,11.90396227,3.410180901,10.30079716,7.266211405,2.452383221,2.835760738,2.529792627,0.4409624734,4.506673674,5.492208465,5.881015916,6.366748257,5.192290793,1.495654487,5.729585804,5.107350752,5.486790844,0.1328107278,1.846667512,3.209485497,2.695591105,1.566008691,1.683971715,1.590532184,0.6640500534,2.122892761,2.34354613,2.4250806,2.523241617,2.278659868,1.222969536,2.393655323,2.259944856,2.342389985,0.364432062
1988-8-01T00:00:00Z,12.70846153,13.9089655,15.12778505,13.57981578,15.72555808,13.12830511,12.59111722,14.79188189,14.08663563,13.43204941,15.93439538,14.55360549,12.8728699,13.92890548,13.57308045,13.95608604,12.6076415,2.293302947,5.937006408,5.273983601,1.68938216,2.652513871,3.798539895,0.4464414103,2.979931097,3.571122794,3.659994984,4.492877753,3.81283473,1.048093505,3.513291685,3.071055243,3.843321375,0.1513180616,1.514365526,2.436597301,2.296515535,1.299762347,1.628654006,1.948984324,0.6681627125,1.726247693,1.889741462,1.913111336,2.119640949,1.952648133,1.02376438,1.874377679,1.75244265,1.960439077,0.3889962231
1988-9-01T00:00:00Z,10.70538461,11.51593102,12.50183681,11.4845903,13.00338153,10.66881358,10.74172161,12.19728782,11.80576348,11.29632268,13.0907184,12.15028442,10.87729832,11.64320065,11.42947125,11.71715267,10.80839618,1.481663315,2.884222639,2.982788151,1.180156934,1.751346932,3.082223909,0.4041395325,1.670676621,2.102693687,2.009334063,2.394079053,2.390951638,0.8102701766,2.223742134,2.039227006,2.227382112,0.1204077842,1.217235933,1.698299926,1.727075028,1.086350282,1.32338465,1.755626358,0.6357196965,1.292546564,1.450066787,1.41750981,1.547281181,1.546270235,0.9001500856,1.491221692,1.428015058,1.492441661,0.3469982482
1988-10-01T00:00:00Z,10.235,10.75551724,11.41391553,10.63869932,11.3237722,9.945254164,10.33232601,11.49625461,10.94805815,10.73800872,11.67051824,11.23423685,10.21856162,10.85066336,10.86622991,10.78710786,10.5382076,0.9720402963,1.342802813,1.105724962,0.6216703199,0.8463749844,1.143943486,0.3300907379,0.5869264086,0.8370544946,0.8917865934,0.8438506497,0.9522317712,0.4554693665,0.9588993747,0.951040981,0.9157103595,0.1314694697,0.9859210396,1.158793688,1.051534575,0.7884607282,0.9199864045,1.069552938,0.5745352364,0.7661112247,0.9149068229,0.9443445311,0.9186134387,0.9758236373,0.6748847061,0.9792340755,0.9752133002,0.9569275623,0.3625871892
1988-11-01T00:00:00Z,7.075384635,6.601379316,6.213005032,6.838779161,6.697635722,4.234915252,7.499652006,5.652380071,6.830739484,6.975581396,6.530627915,6.38900331,7.01828356,6.528524046,7.090666662,6.894672838,7.819811335,1.01831717,1.410749792,1.489464017,0.2734939863,2.209889183,4.389028395,0.4016736565,0.9647646346,0.6638118068,0.7777049032,0.9266739348,0.5068935148,0.3336449801,0.4556702902,0.7899317537,0.6742863221,0.135843357,1.009117025,1.187749886,1.220435995,0.522966525,1.486569602,2.09500081,0.6337772925,0.9822243301,0.8147464678,0.8818757867,0.962639047,0.711964546,0.5776201002,0.6750335475,0.8887810494,0.8211493909,0.3685693381
1988-12-01T00:00:00Z,3.717051277,3.357379311,3.055930268,3.639882695,3.451080675,1.068813568,4.187600741,2.423413287,3.562994643,3.718779078,3.314612012,3.248445508,3.725001724,3.414792702,3.749149427,3.674191816,4.492264163,0.7710926118,0.7762000154,1.235701689,0.2788396943,2.062212432,4.147518945,0.3325358264,0.6747726703,0.4649853083,0.4506249642,0.6049909639,0.5040951485,0.3110042712,0.5157536503,0.5761420307,0.5999220465,0.06164581989,0.8781187914,0.8810221424,1.111621198,0.5280527381,1.43604054,2.036545837,0.5766591943,0.8214454762,0.6818983123,0.6712860525,0.7778116507,0.7099965835,0.5576775692,0.7181599058,0.7590402036,0.7745463489,0.2482857626
1989-1-01T00:00:00Z,2.852564106,2.526689652,2.614378866,3.00535528,2.598731606,1.519322046,3.259432233,2.561845023,2.861611631,2.973909891,2.507773511,2.912560993,2.935870238,2.836069653,3.10882759,2.897723332,3.492735842,0.5137934355,0.6112828342,0.5878543017,0.2239310787,0.8762381676,0.9734301022,0.2229042614,0.2157098773,0.3059685293,0.2603084127,0.4207303878,0.2546266529,0.2401169996,0.268669294,0.337409893,0.3210412476,0.03484817425,0.7167938584,0.7818457867,0.7667165719,0.4732135656,0.9360759411,0.986625614,0.4721273784,0.4644457743,0.5531442211,0.5102042852,0.6486373315,0.5046054428,0.4900173463,0.5183331883,0.580869945,0.566605019,0.186676657
1989-2-01T00:00:00Z,3.7165385,2.928620695,2.291826025,3.32491503,2.596788432,0.8050847468,3.983681316,2.006383759,2.990050805,3.121395349,2.370737594,2.667350743,3.549742536,2.845555556,3.380023002,3.174152975,3.81735848,0.687945748,2.114974665,1.20653649,0.2519213515,1.790524292,2.739045342,0.1767917564,0.4597658893,0.6590664429,0.6601785767,0.8457620872,0.474548913,0.1698897775,0.6973095966,0.5557648572,0.6869678185,0.140010004,0.8294249502,1.454295247,1.098424549,0.501917674,1.338104739,1.655006146,0.420466118,0.6780603876,0.8118290725,0.8125137394,0.9196532429,0.6888751069,0.4121768765,0.8350506551,0.7454963831,0.828835218,0.3741791069
1989-3-01T00:00:00Z,7.468589758,6.864551725,6.192292955,6.956287969,6.326600707,4.31152543,7.611538467,5.667472316,6.74424499,6.910058154,6.344159579,6.439246045,7.113405417,6.626849093,7.263999988,6.899034954,7.866792472,0.9474402626,1.410660614,1.139818662,0.2316393632,1.588158457,3.199256997,0.3674258497,0.4128709148,0.5096651842,0.4345749938,0.6077471405,0.4440303884,0.2720876136,0.5125734954,0.8527527313,0.603166646,0.2234066798,0.9733654312,1.187712345,1.067622903,0.4812892718,1.26022159,1.788646694,0.6061566214,0.6425503209,0.7139083864,0.6592230228,0.779581388,0.6663560523,0.5216201814,0.7159423827,0.9234461171,0.7766380405,0.4726591582
1989-4-01T00:00:00Z,8.650769221,8.171379306,7.321833573,7.800524108,7.320801625,5.427796622,8.736282045,6.684797043,7.793491394,8.039796512,7.530400331,7.375381881,8.196361142,7.557711447,8.378850572,7.837684494,9.08500002,0.832286576,1.03249325,1.072960622,0.2447503068,1.224941368,2.843810312,0.3871324855,0.4485120341,0.5180839647,0.4038714725,0.5524635628,0.3930823017,0.3175847061,0.4366833162,1.050854739,0.5721356833,0.1896835045,0.9122974164,1.01611675,1.035838126,0.4947224543,1.106770693,1.686360078,0.6221997151,0.6697104106,0.7197804976,0.6355088296,0.7432789266,0.6269627595,0.563546543,0.6608201845,1.025112062,0.756396512,0.4355266978
1989-5-01T00:00:00Z,8.630128237,8.515310314,8.224804815,8.330983544,8.670743285,5.990338984,8.680402939,7.460793354,8.400826981,8.313837223,8.729473535,8.153160476,8.376038449,8.138789384,8.65305748,8.46139229,9.015943392,0.7357526034,0.2223476489,1.334621134,0.3582500053,2.03139893,4.572447322,0.400466139,0.4808884763,0.4368315223,0.2159887613,0.5845354499,0.6922646183,0.247268061,0.5210239104,0.6708097197,0.6308159255,0.1745429709,0.8577602249,0.4715375371,1.155258038,0.5985398945,1.425271528,2.13832816,0.6328239399,0.6934612291,0.6609323129,0.4647459105,0.7645491808,0.8320244097,0.4972605564,0.7218198601,0.8190297429,0.7942392118,0.4177834019
1989-6-01T00:00:00Z,10.95910253,11.43068963,11.66598311,11.20140774,12.49848553,9.306271125,10.83423076,10.77221404,11.37613887,10.92879358,12.54339183,11.34731151,10.90639546,11.16142622,11.16372413,11.46409322,10.76471695,0.6791236263,1.056228515,2.977374442,0.7580082284,2.960205448,6.169999487,0.2356690902,1.159439723,1.508472857,1.012239973,2.227752993,1.804589126,0.412536402,1.58355486,0.8911953616,1.736396334,0.1276758833,0.8240895742,1.027729787,1.72550701,0.8706366799,1.720524759,2.483948366,0.485457609,1.076772828,1.22819903,1.006101373,1.492565909,1.343349964,0.6422899673,1.258393762,0.944031441,1.317723922,0.3573176224
1989-7-01T00:00:00Z,11.02525644,12.3671035,13.85700001,12.19498863,14.2601243,11.75186442,10.76155679,13.89691882,12.6977251,12.01687501,14.65064438,13.3239978,11.24700652,12.67152571,12.0002069,12.57284135,10.82386793,2.679340191,7.515328618,5.500401926,1.777976414,2.938272508,3.687852097,0.402855251,2.749806917,3.914611193,4.053383124,4.820821698,3.506388926,1.146165304,3.941624178,3.362273688,4.206059841,0.08366522564,1.636869021,2.741409969,2.345293569,1.33340782,1.714138999,1.920378113,0.6347087923,1.658254177,1.97853764,2.013301548,2.195636969,1.872535427,1.0705911,1.985352407,1.833650372,2.05086807,0.2892494177
1989-8-01T00:00:00Z,11.67987174,12.50655173,13.35825989,12.2649632,14.28877981,10.89406776,11.81032967,12.73416976,12.77298617,12.20527615,14.34894982,12.87639206,11.87925162,12.48313433,12.24611495,12.66383627,11.6528301,1.313829521,3.17168192,4.428261641,1.175888028,3.542654716,6.619013766,0.3489834067,1.752598114,2.425136636,2.013957166,3.674086209,2.630390451,0.7697333896,2.369712712,1.62966429,3.048839683,0.1246976662,1.146224028,1.780921649,2.104343518,1.084383709,1.882194123,2.572744404,0.5907481754,1.323857286,1.557285021,1.419139586,1.916790601,1.621847851,0.8773445102,1.539387122,1.276583052,1.74609269,0.3531255672
1989-9-01T00:00:00Z,10.92012821,11.22006895,11.60364162,11.29388911,12.56098935,9.070677975,11.16591573,10.92435424,11.54191928,11.14193315,12.46265424,11.39638103,11.04427395,11.22011609,11.22160919,11.55079772,11.00896224,0.6274654079,0.6115331264,2.678407978,0.685027416,3.435056611,7.292589711,0.3292695856,0.7719330559,1.132663148,0.5853106482,1.940925157,1.368176109,0.486773319,1.295031662,0.6742746315,1.599138433,0.1535715533,0.7921271413,0.7820058353,1.636584241,0.8276638303,1.853390572,2.700479534,0.5738201684,0.8785972091,1.064266484,0.7650559771,1.3931709,1.169690604,0.6976914211,1.137994579,0.8211422724,1.264570454,0.3918820655
1989-10-01T00:00:00Z,9.256923113,9.188137956,9.29283573,9.31354699,9.845591071,7.061016964,9.703369956,8.875055366,9.51438894,9.398328484,9.871168084,9.250635041,9.328468939,9.23391377,9.38567814,9.486782202,9.549811291,0.2526136396,0.1160578806,1.342835403,0.2359374161,2.3575657,5.098700749,0.2470952291,0.3939180003,0.3817636607,0.2297618907,0.8425863548,0.44647965,0.2155091484,0.4374758885,0.2115804001,0.6282632992,0.07563391602,0.502606844,0.3406726883,1.158807751,0.4857338943,1.535436648,2.258030281,0.4970867421,0.6276288715,0.617870262,0.4793348419,0.9179250268,0.6681913274,0.464229629,0.661419601,0.4599786953,0.7926306197,0.2750162105
1989-11-01T00:00:00Z,6.94435896,6.47903448,6.187161754,6.6785655,6.539015726,4.88305085,7.683498151,5.885793359,6.671089472,6.859898256,6.203290376,6.346183643,7.0546035,6.373482586,6.872758631,6.659787869,7.383773588,0.4743886698,0.9154032207,0.9387449908,0.450149678,1.677167574,1.968990689,0.504933002,0.5262893169,0.7137186535,0.5507830064,0.7368337513,0.4592413001,0.3130951521,0.7862382674,0.4010811434,0.6502583711,0.09906499993,0.6887587893,0.9567670671,0.9688885337,0.6709319474,1.295055047,1.403207286,0.710586379,0.7254580049,0.8448187105,0.7421475638,0.8583902092,0.6776734465,0.5595490614,0.8867007767,0.6333096742,0.8063859939,0.3147459292
1989-12-01T00:00:00Z,4.430512859,4.227586233,3.99163444,4.428971414,3.982539322,3.193898295,5.149652021,3.858431752,4.216226366,4.400479662,3.697973677,4.2232794,4.530312398,4.178242136,4.367793112,4.27978787,4.687075469,0.2385817629,0.4739658787,0.9424612779,0.4142818938,1.409659639,0.6555390276,0.9326722243,0.3158460744,0.701282144,0.3472565971,0.8886840512,0.5885727038,0.4177609294,0.9999189659,0.3526378668,0.5965554037,0.04750372512,0.4884483216,0.6884517984,0.9708044489,0.6436473365,1.187290882,0.8096536467,0.965749566,0.5620018456,0.8374259036,0.5892848183,0.9427004037,0.7671849215,0.6463442809,0.9999594821,0.5938331978,0.7723699915,0.217953493
1990-1-01T00:00:00Z,4.206282048,3.303241403,2.687486344,4.007293372,3.540735668,0.6554237254,4.973534799,2.047453877,3.697773078,3.770697691,3.054993147,3.122117202,4.395997254,3.486036496,3.805885067,3.92008366,4.464056593,0.8349797395,3.089970944,2.275381356,0.6297721921,3.951004948,6.126777337,0.752900871,1.358281349,1.246784402,1.309830935,1.510463671,1.081752383,0.428339967,1.452170552,0.6445138852,1.301366889,0.03106750996,0.913772258,1.757831318,1.508436726,0.7935818748,1.987713498,2.475232784,0.8676986061,1.16545328,1.116595004,1.144478455,1.229009223,1.040073259,0.6544768652,1.205060394,0.8028162213,1.140774688,0.1762597797
1990-2-01T00:00:00Z,3.821666652,2.745448254,1.812851907,3.117542711,2.132085238,-0.0466101604,4.359743596,1.351143909,2.874905451,3.18010175,1.934299427,2.281846266,3.656814285,2.625737976,3.386160917,2.998043025,4.235849072,1.314826685,4.06698059,2.347329709,0.4696558112,2.639704175,4.203629227,0.3150167825,1.396383189,1.419939587,1.586295783,1.640104035,0.9974089734,0.3539405561,1.409273217,1.306199743,1.316315415,0.1326374968,1.146658923,2.016675628,1.532099771,0.6853143886,1.624716644,2.050275403,0.5612635589,1.181686587,1.19161218,1.259482347,1.280665466,0.9987036464,0.5949290345,1.187128139,1.142890958,1.147307899,0.3641943118
1990-3-01T00:00:00Z,6.375641034,5.8408276,5.214516535,5.836199652,5.24896753,3.533389835,6.617893766,4.787675277,5.671741463,5.844316865,5.283578286,5.41974868,6.046340545,5.573482586,6.184896556,5.782895135,6.676981121,0.7162835584,1.077301383,0.8806217076,0.2059353589,1.239012501,2.332890251,0.2895602063,0.2473787237,0.461982089,0.3291800542,0.4979823996,0.3612142177,0.2390773058,0.489280731,0.6784204054,0.4923953598,0.2105890155,0.84633537,1.0379313,0.9384144647,0.4538010125,1.113109384,1.527380192,0.5381079876,0.4973718163,0.679692643,0.5737421496,0.7056786802,0.6010109963,0.4889553209,0.6994860477,0.8236627984,0.7017088853,0.4588997881
